ID,config,goal,goal_type,moveIDs
73307,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'red', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'red', 'red', 'blue', 'green', 'blue', 'white', 'green', 'white', 'green', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'blue', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'green', 'red', 'red', 'red', 'white', 'blue', 'blue', 'green', 'blue']",clear nocolor A,clear,"[(73, 61), 'pass', (91, 80), 'pass', (56, 82), (74, 103), (92, 84), 'pass', (57, 65), 'pass', (59, 62), (75, 85), (93, 66), (77, 67), (95, 68), (76, 64), (94, 63)]"
73307,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'red', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'red', 'red', 'blue', 'green', 'blue', 'white', 'green', 'white', 'green', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'blue', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'green', 'red', 'red', 'red', 'white', 'blue', 'blue', 'green', 'blue']",fill nocolor B1,fill,"[(59, 80), 'pass', (57, 61), 'pass', (100, 62), 'pass', (83, 43), (77, 55), (101, 42), (81, 44), (76, 24), 'pass', (56, 25), (74, 26), (75, 6), (95, 7), (94, 8)]"
73307,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'red', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'red', 'red', 'blue', 'green', 'blue', 'white', 'green', 'white', 'green', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'blue', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'green', 'red', 'red', 'red', 'white', 'blue', 'blue', 'green', 'blue']",move red A1,move,"[(76, 90), 'pass', (57, 72), (75, 54), (100, 38), 'pass', (102, 36), 'pass', (83, 100), 'pass', (101, 18), 'pass', (59, 75), (77, 76), (95, 20), (60, 80), (78, 61), (96, 0)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",move blue A1,move,"[(60, 73), (89, 54), (82, 55), (79, 36), (100, 37), (80, 18), (105, 38), (86, 93), (104, 19), (98, 20)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",cover red all,cover,"[(60, 76), (86, 67), (82, 77), (72, 59), (99, 72), (100, 58), (88, 49)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",fill nocolor C1,fill,"[(88, 67), (60, 101), (89, 68), (106, 48), (107, 49), (105, 83), (83, 50), (82, 30), (99, 31), (72, 83), (100, 32), (83, 12), (101, 13), (94, 14)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",move blue C,move,"[(72, 67), (90, 77), (60, 68), (82, 48), (100, 49), (99, 50), (79, 30), (56, 31), (80, 32), (74, 12), (98, 87)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",uncover green all,uncover,"[(60, 101), (72, 83), (56, 93), (74, 75), (79, 65), (80, 64), (88, 87), (89, 47), (75, 76), (78, 79), (66, 67), (87, 88), (79, 78), (76, 77), (88, 89)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",uncover blue all,uncover,"[(86, 67), (82, 101), (80, 81)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",fill nocolor B2,fill,"[(72, 101), (89, 83), (56, 81), (66, 63), (74, 64), (88, 65), (90, 45), (91, 46), (92, 47), (94, 29), (95, 28), (107, 27), (60, 9), (106, 10), (78, 11)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",clear nocolor B2,clear,"[(82, 87), (100, 71), (99, 69)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",cover green all,cover,"[(94, 73), (95, 55), (82, 81), (86, 48), (89, 70), (80, 101), (55, 38)]"
13560,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'white', 'white', 'green', 'blue', 'blue', 'white', 'blue', 'white', 'green', 'red', 'red', 'white', 'green', 'blue', 'red', 'green', 'red', 'white', 'red', 'red', 'red', 'green', 'blue', 'green', 'blue', 'white', 'red', 'red', 'blue', 'blue', 'green', 'red']",clear nocolor B,clear,"[(82, 87), (72, 61), (100, 67), (99, 70), (60, 93), (61, 101), (101, 68), (56, 77), (78, 75), (79, 99), (99, 48), (70, 49), (80, 76), (98, 59), (97, 58), (96, 57)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",uncover blue all,uncover,"[(81, 83), (79, 65), (97, 47), (87, 29), (66, 50), (98, 32), (85, 87), 'pass', (93, 54), (96, 36), (74, 76), 'pass', (29, 77), (99, 18), (47, 59), (107, 82), (65, 41), (83, 52), (101, 23), (32, 58), (50, 40), 'pass', (68, 69), 'pass', (82, 99), (84, 101), (18, 98), (36, 97), (54, 96), 'pass', (72, 93)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",fill nocolor C2,fill,"[(68, 89), (81, 76), (66, 69), (89, 83), (83, 89), 'pass', (84, 71), 'pass', (102, 53), (72, 35), (85, 52), 'pass', (86, 51), 'pass', (103, 34), (96, 17), (104, 33), (76, 15), (101, 16)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",fill nocolor A2,fill,"[(74, 77), 'pass', (72, 76), 'pass', (92, 75), (79, 58), (91, 57), (90, 59), (96, 39), (97, 21), (98, 40), (81, 41), (99, 22), (100, 23), (101, 3), (66, 4), (68, 5)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",cover blue all,cover,"[(91, 75), 'pass', (74, 54), 'pass', (79, 78), (97, 60), (101, 82), 'pass', (70, 89)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",clear nocolor A1,clear,"[(74, 77), 'pass', (92, 76), (91, 78), (72, 75), (90, 80)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",move blue C1,move,"[(85, 69), (68, 51), (107, 85), (66, 68), (100, 67), (81, 50), (99, 66), (101, 33), (96, 49), (94, 32), (93, 48), (72, 30), (90, 31)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",uncover green all,uncover,"[(74, 75), 'pass', (94, 57), (81, 39), (79, 94), (68, 79), (98, 48), 'pass', (79, 98), 'pass', (87, 89)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",move blue B1,move,"[(100, 78), (72, 60), (93, 42), (90, 24), (107, 80), (81, 100), (99, 61), (66, 99), (84, 62), (102, 44), (85, 102), (103, 43)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",clear nocolor C,clear,"[(66, 54), (81, 83), (68, 73), (86, 75), (85, 81), 'pass', (84, 78), (103, 60), (104, 82), (102, 42), (87, 80), 'pass', (70, 61), (105, 62), (88, 63), (106, 64), (107, 65)]"
98299,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'green', 'red', 'green', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'green', 'blue', 'blue', 'red', 'green', 'red', 'blue']",cover green all,cover,"[(81, 67), (66, 50), (70, 69), 'pass', (100, 83), (98, 61), (94, 77), (72, 73)]"
