ID,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
36524.0,fill nocolor A2,"(92, 76)",6,4,"[(72, 59) (73, 59) (73, 75) (73, 76) (92, 59) (92, 75)]",1.0,45,21.904,"['clear nocolor A1', 'fill nocolor A2', 'move red A2', 'cover red all']"
36524.0,move blue A1,"(92, 76)",62,4,"[(77, 54) (77, 55) (104, 54) (104, 55) (104, 74) (106, 54) (106, 55)
 (106, 74) (79, 74) (89, 74) (79, 55) (89, 55) (60, 55) (77, 75) (77, 76)
 (77, 74) (60, 63) (67, 54) (67, 55) (67, 74) (77, 63) (77, 65) (77, 66)
 (77, 80) (77, 82) (77, 87) (79, 54) (89, 54) (60, 54) (60, 74) (60, 75)
 (60, 76) (60, 87) (60, 80) (60, 65) (60, 82) (60, 66) (60, 61) (67, 66)
 (72, 55) (73, 74) (81, 65) (81, 82) (83, 82) (89, 87) (79, 42) (83, 63)
 (92, 54) (92, 55) (93, 76) (94, 75) (100, 63) (100, 65) (104, 49)
 (104, 66) (106, 71) (106, 87) (72, 74) (83, 80) (79, 63) (81, 80)
 (92, 75)]",0.0,37,18.018,"['clear nocolor A1', 'fill nocolor A2', 'move red A2', 'cover red all']"
36524.0,clear nocolor C,"(67, 61)",64,14,"[(84, 42) (84, 65) (84, 80) (84, 82) (84, 63) (104, 42) (104, 54)
 (104, 55) (104, 59) (104, 61) (104, 63) (104, 65) (104, 74) (104, 75)
 (104, 76) (104, 80) (104, 82) (105, 42) (105, 54) (105, 55) (105, 59)
 (105, 61) (105, 63) (105, 65) (105, 74) (105, 75) (105, 76) (105, 80)
 (105, 82) (106, 42) (106, 54) (106, 55) (106, 59) (106, 61) (106, 63)
 (106, 65) (106, 74) (106, 75) (106, 76) (106, 80) (106, 82) (67, 42)
 (67, 65) (67, 80) (67, 82) (84, 54) (84, 55) (84, 59) (84, 61) (84, 74)
 (84, 75) (84, 76) (89, 59) (89, 63) (89, 74) (89, 75) (89, 76) (67, 63)
 (89, 42) (89, 55) (89, 61) (67, 54) (67, 55) (67, 59)]",1.0,72,35.864,"['move green A', 'move green B1', 'move green B2', 'move green A2', 'cover blue all', 'move green B', 'clear nocolor C1', 'fill nocolor B1', 'move green C2', 'move green A1', 'move blue B1', 'move blue B', 'clear nocolor C', 'uncover green all']"
36524.0,cover green all,"(104, 66)",3,1,"[(79, 42) (98, 42) (100, 65)]",1.0,67,33.305,['cover green all']
36524.0,move green A2,"(77, 74)",209,12,"[(98, 59) (98, 75) (98, 76) (100, 59) (100, 75) (100, 76) (83, 59)
 (83, 75) (83, 76) (84, 59) (84, 75) (84, 76) (67, 86) (60, 59) (67, 71)
 (67, 87) (67, 88) (81, 61) (67, 54) (67, 55) (67, 59) (67, 61) (67, 74)
 (67, 75) (67, 76) (81, 54) (81, 55) (81, 59) (81, 71) (81, 74) (81, 75)
 (81, 76) (81, 86) (81, 87) (81, 88) (60, 75) (60, 76) (60, 61) (67, 66)
 (72, 55) (73, 74) (81, 65) (81, 82) (83, 82) (89, 87) (83, 63) (84, 49)
 (92, 54) (92, 55) (93, 59) (93, 76) (94, 59) (94, 75) (98, 42) (98, 61)
 (100, 63) (100, 65) (105, 71) (105, 88) (106, 71) (106, 87) (72, 74)
 (84, 86) (83, 42) (83, 80) (72, 59) (73, 59) (73, 75) (73, 76) (77, 54)
 (77, 55) (81, 42) (81, 80) (92, 59) (92, 75) (92, 76) (93, 54) (93, 55)
 (93, 74) (94, 54) (94, 55) (94, 74) (98, 63) (98, 65) (98, 82) (100, 42)
 (100, 61) (100, 80) (104, 71) (104, 87) (104, 88) (105, 86) (106, 86)
 (72, 61) (72, 71) (72, 75) (72, 76) (72, 86) (72, 88) (83, 61) (83, 66)
 (84, 42) (84, 65) (84, 71) (84, 80) (84, 82) (84, 87) (84, 88) (83, 49)
 (84, 63) (92, 61) (92, 71) (92, 86) (92, 87) (92, 88) (93, 61) (93, 71)
 (93, 86) (93, 87) (93, 88) (94, 61) (94, 71) (94, 86) (94, 87) (94, 88)
 (98, 49) (98, 54) (98, 55) (98, 66) (98, 71) (98, 74) (98, 86) (98, 87)
 (98, 88) (100, 49) (100, 54) (100, 55) (100, 66) (100, 71) (100, 74)
 (100, 86) (100, 87) (100, 88) (104, 54) (104, 55) (104, 59) (104, 61)
 (104, 74) (104, 75) (104, 76) (105, 54) (105, 55) (105, 59) (105, 61)
 (105, 74) (105, 75) (105, 76) (106, 54) (106, 55) (106, 59) (106, 61)
 (106, 74) (106, 75) (106, 76) (67, 42) (67, 65) (67, 80) (67, 82)
 (72, 87) (73, 87) (77, 61) (77, 71) (77, 86) (77, 88) (79, 59) (79, 74)
 (79, 75) (79, 76) (79, 87) (81, 66) (83, 54) (83, 55) (83, 71) (83, 74)
 (83, 86) (83, 87) (83, 88) (84, 54) (84, 55) (84, 61) (84, 74) (89, 59)
 (89, 74) (89, 75) (89, 76) (67, 63) (73, 61) (73, 71) (79, 55) (79, 71)
 (81, 49) (89, 55) (89, 61) (60, 55) (60, 71) (73, 54) (77, 75) (77, 76)
 (89, 88)]",0.0,37,17.932,"['move blue B2', 'move blue C', 'move blue A1', 'move blue C2', 'uncover blue all', 'move red A1', 'clear nocolor A2', 'fill nocolor A1', 'move blue B1', 'move blue B', 'cover red all', 'move blue C1']"
36524.0,clear nocolor B,"(60, 66)",71,22,"[(83, 66) (83, 49) (98, 49) (98, 54) (98, 55) (98, 59) (98, 66) (98, 71)
 (98, 74) (98, 75) (98, 76) (98, 86) (98, 87) (98, 88) (100, 49) (100, 54)
 (100, 55) (100, 59) (100, 66) (100, 71) (100, 74) (100, 75) (100, 76)
 (100, 86) (100, 87) (100, 88) (79, 59) (79, 74) (79, 75) (79, 76)
 (79, 87) (81, 66) (83, 54) (83, 55) (83, 59) (83, 71) (83, 74) (83, 75)
 (83, 76) (83, 86) (83, 87) (83, 88) (79, 55) (79, 71) (81, 49) (60, 55)
 (60, 71) (60, 59) (79, 49) (79, 54) (79, 66) (79, 86) (79, 88) (81, 54)
 (81, 55) (81, 59) (81, 71) (81, 74) (81, 75) (81, 76) (81, 86) (81, 87)
 (81, 88) (60, 49) (60, 54) (60, 86) (60, 88) (60, 74) (60, 75) (60, 76)
 (60, 87)]",1.0,72,34.868,"['move blue B2', 'move red C2', 'move blue C', 'uncover red all', 'move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'move blue C2', 'move red A2', 'fill nocolor C1', 'cover green all', 'uncover blue all', 'move red A', 'move red A1', 'move blue A2', 'move red B2', 'move red C1', 'move green C1', 'move green C', 'move blue C1', 'move red C']"
36524.0,fill nocolor B2,"(67, 61)",232,14,"[(79, 63) (98, 63) (98, 65) (98, 82) (84, 65) (84, 82) (84, 63) (92, 63)
 (92, 65) (92, 82) (93, 63) (93, 65) (93, 82) (94, 63) (94, 65) (94, 82)
 (104, 63) (104, 65) (104, 82) (105, 63) (105, 65) (105, 82) (106, 63)
 (106, 65) (106, 82) (67, 65) (67, 82) (72, 63) (72, 65) (72, 82) (73, 63)
 (89, 63) (67, 63) (79, 65) (79, 82) (60, 63) (73, 65) (73, 82) (77, 63)
 (77, 65) (77, 82) (89, 65) (89, 82) (60, 65) (60, 82) (60, 61) (67, 66)
 (72, 55) (73, 74) (81, 65) (81, 82) (83, 82) (89, 87) (79, 42) (83, 63)
 (84, 49) (92, 54) (92, 55) (93, 59) (93, 76) (94, 59) (94, 75) (98, 42)
 (98, 61) (100, 63) (100, 65) (104, 49) (104, 66) (105, 71) (105, 88)
 (106, 71) (106, 87) (72, 74) (84, 86) (72, 59) (73, 59) (73, 75) (73, 76)
 (77, 54) (77, 55) (92, 59) (92, 75) (92, 76) (93, 54) (93, 55) (93, 74)
 (94, 54) (94, 55) (94, 74) (104, 71) (104, 87) (104, 88) (105, 49)
 (105, 66) (105, 86) (106, 49) (106, 66) (106, 86) (72, 49) (72, 61)
 (72, 71) (72, 75) (72, 76) (72, 86) (72, 88) (84, 42) (84, 71) (84, 80)
 (84, 87) (84, 88) (72, 42) (92, 42) (92, 49) (92, 61) (92, 66) (92, 71)
 (92, 80) (92, 86) (92, 87) (92, 88) (93, 42) (93, 49) (93, 61) (93, 66)
 (93, 71) (93, 80) (93, 86) (93, 87) (93, 88) (94, 42) (94, 49) (94, 61)
 (94, 66) (94, 71) (94, 80) (94, 86) (94, 87) (94, 88) (98, 49) (98, 54)
 (98, 55) (98, 59) (98, 66) (98, 71) (98, 74) (98, 75) (98, 76) (98, 86)
 (98, 87) (98, 88) (104, 42) (104, 54) (104, 55) (104, 59) (104, 61)
 (104, 74) (104, 75) (104, 76) (104, 80) (105, 42) (105, 54) (105, 55)
 (105, 59) (105, 61) (105, 74) (105, 75) (105, 76) (105, 80) (106, 42)
 (106, 54) (106, 55) (106, 59) (106, 61) (106, 74) (106, 75) (106, 76)
 (106, 80) (67, 42) (67, 80) (72, 66) (72, 80) (72, 87) (73, 87) (77, 49)
 (77, 61) (77, 71) (77, 86) (77, 88) (79, 59) (79, 74) (79, 75) (79, 76)
 (79, 87) (84, 54) (84, 55) (84, 59) (84, 61) (84, 74) (84, 75) (84, 76)
 (89, 59) (89, 74) (89, 75) (89, 76) (73, 42) (73, 61) (73, 71) (77, 42)
 (79, 55) (79, 71) (89, 42) (89, 55) (89, 61) (60, 55) (60, 71) (67, 86)
 (73, 54) (77, 75) (77, 76) (79, 80) (89, 88) (60, 59) (67, 71) (67, 87)
 (67, 88) (77, 74) (89, 49) (89, 66) (89, 86) (67, 54) (67, 55) (67, 59)]",0.0,45,21.703,"['move green A', 'move green B1', 'move green B2', 'move green A2', 'cover blue all', 'move green B', 'clear nocolor C1', 'fill nocolor B1', 'move green C2', 'move green A1', 'move blue B1', 'move blue B', 'clear nocolor C', 'uncover green all']"
36524.0,cover red all,"(72, 74)",7,2,"[(83, 63) (93, 59) (93, 76) (94, 59) (94, 75) (100, 63) (106, 87)]",1.0,84,41.425,"['uncover blue all', 'cover red all']"
36524.0,uncover red all,"(73, 54)",0,9,[],1.0,32,15.533,"['move red C2', 'uncover red all', 'cover blue all', 'move red B', 'move red A2', 'move red B2', 'move red C1', 'move red B1', 'move red C']"
78276.0,cover blue all,"(60, 37)",46,8,"[(90, 37) (95, 57) (104, 49) (104, 66) (90, 57) (95, 37) (104, 69)
 (104, 70) (67, 69) (75, 37) (84, 70) (87, 49) (88, 66) (82, 37) (82, 49)
 (82, 69) (90, 49) (90, 66) (90, 69) (90, 70) (90, 86) (95, 49) (95, 66)
 (95, 69) (95, 70) (95, 86) (97, 37) (97, 49) (97, 57) (97, 66) (97, 69)
 (97, 70) (97, 86) (99, 37) (99, 49) (99, 57) (99, 66) (99, 69) (99, 70)
 (99, 86) (104, 37) (104, 57) (82, 57) (82, 66) (82, 70) (82, 86)]",1.0,98,46.6,"['move green A', 'cover blue all', 'move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'move green A1', 'fill nocolor A1']"
78276.0,uncover red all,"(80, 92)",16,13,"[(88, 107) (80, 42) (83, 64) (83, 81) (84, 49) (84, 86) (88, 69) (75, 92)
 (84, 107) (80, 64) (80, 81) (83, 42) (84, 69) (88, 49) (88, 86) (75, 107)]",1.0,48,24.303,"['move green A', 'move red C2', 'uncover red all', 'clear nocolor B', 'clear nocolor B1', 'move red A2', 'move red A', 'move red A1', 'move green A1', 'move red B2', 'move red C1', 'fill nocolor A1', 'move red C']"
78276.0,move red C,"(90, 107)",0,5,[],1.0,64,31.473,"['fill nocolor C2', 'move red C2', 'clear nocolor A1', 'clear nocolor A', 'move red C']"
78276.0,clear nocolor B1,"(60, 92)",38,14,"[(97, 64) (97, 65) (97, 81) (80, 65) (97, 92) (97, 107) (97, 37) (97, 49)
 (97, 57) (97, 58) (97, 66) (97, 69) (97, 70) (97, 72) (97, 77) (97, 86)
 (80, 58) (80, 72) (80, 77) (60, 37) (60, 49) (60, 69) (80, 37) (80, 57)
 (80, 66) (80, 70) (60, 57) (60, 58) (60, 66) (60, 70) (60, 86) (60, 64)
 (60, 65) (60, 81) (80, 64) (80, 81) (80, 92) (80, 107)]",1.0,45,22.826,"['move green A', 'move blue B2', 'move blue C', 'move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'move blue C2', 'uncover blue all', 'move blue A2', 'move green A1', 'fill nocolor A1', 'uncover green all', 'move blue C1']"
78276.0,uncover blue all,"(76, 92)",10,11,"[(60, 62) (67, 62) (67, 64) (67, 65) (67, 81) (76, 77) (60, 79) (60, 64)
 (60, 65) (60, 81)]",1.0,27,12.629,"['move blue B2', 'move blue C', 'move blue A1', 'move blue C2', 'uncover blue all', 'move red A1', 'clear nocolor A2', 'fill nocolor A1', 'move blue B1', 'move blue B', 'move blue C1']"
78276.0,cover green all,"(55, 42)",54,16,"[(97, 42) (97, 62) (99, 64) (99, 65) (97, 64) (97, 65) (97, 81) (99, 42)
 (99, 62) (80, 65) (83, 62) (90, 42) (90, 62) (90, 64) (90, 65) (90, 81)
 (95, 42) (95, 62) (95, 64) (95, 65) (95, 81) (104, 42) (104, 62)
 (104, 64) (104, 65) (104, 81) (75, 62) (75, 65) (76, 42) (84, 62)
 (84, 65) (88, 62) (88, 65) (80, 42) (83, 64) (83, 81) (55, 62) (55, 65)
 (80, 64) (80, 81) (83, 42) (75, 42) (75, 64) (75, 81) (76, 62) (76, 64)
 (76, 65) (76, 81) (84, 42) (84, 64) (84, 81) (88, 42) (88, 64) (88, 81)]",1.0,57,27.702,"['move green B1', 'move red C2', 'uncover red all', 'move green B', 'clear nocolor A1', 'move red B', 'fill nocolor B1', 'move red A2', 'cover green all', 'move red B2', 'move red C1', 'move blue B1', 'move red B1', 'move blue B', 'clear nocolor A', 'move red C']"
78276.0,clear nocolor A2,"(76, 107)",33,13,"[(95, 92) (75, 72) (76, 37) (95, 37) (95, 72) (75, 37) (95, 107) (95, 42)
 (95, 49) (95, 62) (95, 64) (95, 65) (95, 66) (95, 69) (95, 70) (95, 79)
 (95, 81) (95, 86) (75, 79) (76, 49) (76, 66) (76, 69) (76, 70) (76, 86)
 (75, 62) (75, 65) (75, 66) (75, 70) (76, 42) (75, 92) (76, 92) (76, 72)
 (75, 107)]",1.0,45,22.233,"['fill nocolor C2', 'move blue B2', 'move red C2', 'move blue C', 'move blue A1', 'move blue C2', 'uncover blue all', 'clear nocolor A2', 'move blue B1', 'move blue B', 'clear nocolor A', 'move blue C1', 'move red C']"
78276.0,fill nocolor A2,"(55, 77)",30,12,"[(90, 57) (90, 58) (90, 77) (97, 57) (97, 58) (97, 77) (99, 57) (99, 58)
 (99, 77) (104, 57) (104, 58) (104, 77) (80, 58) (80, 77) (82, 57)
 (82, 58) (82, 77) (83, 58) (83, 77) (84, 58) (84, 77) (88, 58) (88, 77)
 (80, 57) (83, 57) (84, 57) (88, 57) (60, 57) (60, 58) (55, 58)]",1.0,39,19.089,"['move green B1', 'move green B2', 'move green A2', 'move green B', 'clear nocolor A1', 'fill nocolor A2', 'move red A2', 'move green C2', 'move blue A2', 'move green C1', 'move green C', 'uncover green all']"
78276.0,fill nocolor C2,"(104, 69)",1,4,"[(104, 107)]",1.0,42,20.609,"['fill nocolor C2', 'cover blue all', 'clear nocolor C1', 'move blue C2']"
78276.0,move green C1,"(60, 66)",12,9,"[(87, 49) (82, 49) (99, 49) (99, 66) (99, 86) (82, 66) (82, 86) (55, 72)
 (60, 49) (80, 66) (83, 66) (87, 107)]",1.0,37,17.85,"['move blue C', 'cover blue all', 'clear nocolor B', 'clear nocolor B1', 'fill nocolor C1', 'move green C1', 'move green C', 'uncover green all', 'move blue C1']"
99977.0,move green B,"(73, 48)",148,7,"[(93, 101) (103, 101) (70, 60) (70, 62) (70, 101) (93, 60) (93, 62)
 (93, 63) (93, 64) (93, 79) (103, 60) (103, 62) (103, 63) (103, 64)
 (103, 79) (70, 63) (70, 64) (70, 79) (73, 64) (87, 60) (87, 62) (87, 63)
 (87, 79) (77, 60) (77, 62) (87, 64) (77, 58) (77, 38) (77, 72) (73, 101)
 (77, 101) (77, 107) (87, 101) (73, 60) (73, 62) (73, 63) (73, 79)
 (77, 48) (77, 63) (77, 64) (77, 79) (77, 86) (66, 86) (70, 69) (73, 38)
 (73, 72) (77, 75) (82, 63) (70, 107) (78, 62) (80, 60) (81, 64) (81, 101)
 (90, 38) (93, 58) (93, 59) (97, 60) (97, 62) (103, 48) (103, 86)
 (104, 48) (70, 85) (76, 38) (76, 72) (81, 60) (81, 62) (81, 79) (97, 101)
 (103, 107) (104, 107) (66, 107) (73, 58) (77, 55) (82, 60) (82, 62)
 (82, 79) (90, 58) (93, 38) (93, 55) (93, 72) (97, 63) (97, 64) (103, 52)
 (103, 69) (66, 38) (66, 58) (66, 64) (66, 72) (70, 48) (70, 55) (70, 75)
 (70, 86) (76, 48) (76, 64) (76, 86) (90, 101) (90, 107) (93, 107)
 (97, 107) (104, 101) (66, 101) (70, 59) (76, 101) (76, 107) (81, 38)
 (81, 107) (90, 48) (90, 60) (90, 62) (90, 63) (90, 64) (90, 79) (90, 86)
 (93, 48) (93, 52) (93, 69) (93, 85) (93, 86) (97, 38) (97, 48) (97, 58)
 (97, 72) (97, 86) (103, 38) (103, 55) (103, 58) (103, 59) (103, 72)
 (103, 75) (104, 38) (104, 58) (104, 60) (104, 62) (104, 63) (104, 64)
 (104, 72) (104, 79) (56, 60) (56, 62) (56, 63) (56, 79) (66, 60) (66, 62)
 (66, 63) (66, 79) (70, 38) (70, 58) (70, 72)]",0.0,42,20.244,"['clear nocolor A1', 'fill nocolor C1', 'move red C1', 'move green C1', 'move green C', 'clear nocolor A', 'move red C']"
99977.0,cover red all,"(70, 64)",34,7,"[(81, 64) (90, 38) (93, 58) (103, 48) (103, 86) (104, 48) (90, 58)
 (93, 38) (93, 72) (97, 64) (70, 48) (70, 86) (81, 38) (90, 48) (90, 64)
 (90, 86) (93, 48) (93, 64) (93, 86) (97, 38) (97, 48) (97, 58) (97, 72)
 (97, 86) (103, 38) (103, 58) (103, 64) (103, 72) (104, 38) (104, 58)
 (104, 64) (104, 72) (70, 38) (70, 58)]",1.0,74,36.425,"['clear nocolor C2', 'move green B2', 'fill nocolor B2', 'move green B', 'cover red all', 'clear nocolor C', 'uncover green all']"
99977.0,fill nocolor C1,"(70, 85)",0,3,[],1.0,39,19.708,"['clear nocolor C2', 'fill nocolor C1', 'move green C1']"
99977.0,cover green all,"(56, 55)",40,9,"[(90, 55) (104, 85) (66, 85) (76, 75) (76, 55) (90, 75) (93, 55) (103, 52)
 (103, 69) (104, 52) (104, 69) (66, 52) (66, 69) (66, 55) (81, 69)
 (90, 52) (90, 69) (90, 85) (93, 52) (93, 69) (93, 85) (97, 52) (97, 55)
 (97, 69) (97, 75) (97, 85) (103, 55) (103, 75) (104, 55) (104, 75)
 (66, 75) (76, 52) (76, 69) (76, 85) (81, 52) (81, 55) (81, 75) (81, 85)
 (56, 69) (82, 69)]",1.0,56,26.358,"['move blue B2', 'move blue C', 'move blue C2', 'cover green all', 'uncover blue all', 'move blue A2', 'move blue B1', 'move blue B', 'move blue C1']"
99977.0,uncover green all,"(77, 58)",10,9,"[(70, 107) (70, 48) (70, 86) (70, 101) (70, 38) (70, 58) (70, 63) (70, 64)
 (70, 72) (70, 79)]",1.0,40,19.433,"['move green B1', 'move green B2', 'move green B', 'move green C2', 'move green A1', 'move green C1', 'cover red all', 'move green C', 'uncover green all']"
99977.0,uncover blue all,"(82, 101)",10,8,"[(81, 101) (81, 107) (81, 48) (81, 52) (81, 55) (81, 58) (81, 72) (81, 75)
 (81, 85) (81, 86)]",1.0,40,19.344,"['move blue C', 'move blue A', 'move blue A1', 'move blue C2', 'uncover blue all', 'move blue A2', 'move blue B1', 'move blue C1']"
99977.0,clear nocolor B2,"(82, 48)",22,14,"[(81, 60) (81, 62) (81, 79) (82, 60) (82, 62) (82, 79) (81, 59) (81, 38)
 (81, 69) (81, 107) (81, 48) (81, 52) (81, 55) (81, 58) (81, 72) (81, 75)
 (81, 85) (81, 86) (82, 59) (82, 38) (82, 69) (82, 107)]",1.0,30,14.34,"['clear nocolor B2', 'move blue C', 'move blue A', 'move blue A1', 'clear nocolor B', 'move blue C2', 'fill nocolor C1', 'uncover blue all', 'move blue A2', 'move red C1', 'move blue B1', 'cover red all', 'move blue C1', 'move red C']"
99977.0,fill nocolor A2,"(78, 59)",27,8,"[(56, 59) (73, 58) (90, 58) (90, 59) (90, 75) (66, 58) (70, 75) (81, 59)
 (70, 59) (97, 58) (97, 59) (97, 75) (103, 58) (103, 59) (103, 75)
 (104, 58) (104, 59) (104, 75) (66, 59) (66, 75) (70, 58) (78, 75)
 (80, 75) (81, 58) (81, 75) (82, 59) (87, 59)]",1.0,39,19.516,"['move green A', 'move green A2', 'cover blue all', 'move blue A', 'clear nocolor B', 'clear nocolor B1', 'fill nocolor A2', 'move blue A2']"
99977.0,clear nocolor A,"(56, 79)",32,7,"[(76, 48) (76, 64) (76, 86) (90, 101) (90, 107) (93, 101) (93, 107)
 (76, 101) (76, 107) (90, 48) (90, 52) (90, 60) (90, 62) (90, 63) (90, 64)
 (90, 69) (90, 79) (90, 85) (90, 86) (93, 48) (93, 52) (93, 60) (93, 62)
 (93, 63) (93, 64) (93, 69) (93, 79) (93, 85) (93, 86) (56, 60) (56, 62)
 (56, 63)]",1.0,72,36.08,"['clear nocolor A1', 'move red B', 'fill nocolor B1', 'move blue B1', 'move red B1', 'move blue B', 'clear nocolor A']"
99977.0,move blue C,"(81, 85)",19,7,"[(97, 107) (81, 69) (81, 107) (97, 48) (97, 52) (97, 69) (97, 85) (97, 86)
 (77, 52) (77, 69) (77, 85) (78, 52) (78, 69) (78, 85) (80, 52) (80, 69)
 (80, 85) (81, 48) (81, 52)]",1.0,52,24.95,"['clear nocolor B2', 'move blue C', 'clear nocolor B', 'fill nocolor C1', 'cover green all', 'uncover blue all', 'move blue C1']"
50905.0,cover green all,"(71, 88)",54,9,"[(91, 74) (94, 57) (72, 74) (77, 57) (78, 79) (72, 57) (78, 64) (91, 57)
 (92, 57) (94, 74) (97, 64) (102, 88) (104, 88) (77, 74) (85, 88) (72, 64)
 (78, 57) (91, 64) (91, 79) (91, 88) (92, 64) (92, 79) (92, 88) (94, 64)
 (94, 79) (94, 88) (97, 57) (97, 74) (97, 88) (102, 57) (102, 64)
 (102, 74) (102, 79) (104, 57) (104, 64) (104, 74) (104, 79) (106, 57)
 (106, 64) (106, 74) (106, 79) (72, 79) (72, 88) (77, 64) (77, 79)
 (77, 88) (78, 74) (78, 88) (85, 57) (85, 64) (85, 74) (85, 79) (75, 64)
 (82, 57)]",1.0,65,31.853,"['uncover red all', 'move red B', 'move red A2', 'cover green all', 'move red A', 'move red A1', 'move red B2', 'move red C1', 'move red B1']"
50905.0,cover red all,"(75, 76)",63,9,"[(92, 73) (94, 59) (102, 67) (102, 86) (104, 67) (104, 84) (106, 69)
 (72, 73) (91, 59) (91, 76) (92, 59) (92, 76) (94, 73) (102, 69) (104, 69)
 (106, 67) (106, 84) (106, 86) (72, 59) (72, 76) (91, 67) (91, 69)
 (91, 84) (91, 86) (92, 67) (92, 69) (92, 84) (92, 86) (94, 67) (94, 69)
 (94, 84) (94, 86) (97, 59) (97, 67) (97, 69) (97, 73) (97, 76) (97, 84)
 (97, 86) (102, 59) (102, 73) (102, 76) (104, 59) (104, 73) (104, 76)
 (106, 59) (106, 73) (106, 76) (72, 67) (72, 69) (72, 84) (72, 86)
 (78, 59) (78, 67) (78, 69) (78, 73) (78, 76) (78, 84) (78, 86) (80, 69)
 (81, 69) (83, 69) (75, 59)]",1.0,100,49.172,"['move blue B2', 'move blue C', 'move blue A1', 'move blue C2', 'uncover blue all', 'move blue B1', 'move blue B', 'cover red all', 'move blue C1']"
50905.0,clear nocolor A,"(77, 79)",63,7,"[(72, 53) (72, 60) (72, 62) (72, 63) (72, 65) (77, 67) (77, 69) (77, 84)
 (77, 86) (72, 64) (77, 53) (91, 53) (91, 60) (91, 62) (91, 63) (91, 64)
 (91, 65) (91, 67) (91, 69) (91, 79) (91, 84) (91, 86) (91, 88) (92, 53)
 (92, 60) (92, 62) (92, 63) (92, 64) (92, 65) (92, 67) (92, 69) (92, 79)
 (92, 84) (92, 86) (92, 88) (94, 53) (94, 60) (94, 62) (94, 63) (94, 64)
 (94, 65) (94, 67) (94, 69) (94, 79) (94, 84) (94, 86) (94, 88) (72, 67)
 (72, 69) (72, 79) (72, 84) (72, 86) (72, 88) (75, 53) (75, 60) (75, 62)
 (75, 63) (75, 65) (77, 60) (77, 62) (77, 63) (77, 64) (77, 65)]",1.0,72,35.088,"['uncover red all', 'move red B', 'fill nocolor B1', 'cover green all', 'clear nocolor A2', 'move red B1', 'clear nocolor A']"
50905.0,uncover red all,"(85, 79)",19,7,"[(77, 57) (77, 54) (77, 74) (85, 88) (77, 60) (77, 62) (77, 63) (77, 64)
 (77, 65) (77, 79) (77, 88) (85, 54) (85, 57) (85, 60) (85, 62) (85, 63)
 (85, 64) (85, 65) (85, 74)]",1.0,30,14.444,"['uncover red all', 'clear nocolor C1', 'move red B', 'fill nocolor B1', 'cover green all', 'move red B1', 'clear nocolor C']"
50905.0,clear nocolor C1,"(85, 73)",9,5,"[(85, 69) (85, 53) (102, 53) (102, 69) (102, 88) (104, 53) (104, 69)
 (104, 88) (85, 59)]",1.0,45,22.22,"['clear nocolor C1', 'move red A', 'move red A1', 'fill nocolor A1', 'clear nocolor C']"
50905.0,fill nocolor C1,"(83, 84)",43,14,"[(106, 67) (106, 84) (106, 86) (77, 67) (77, 84) (77, 86) (91, 67)
 (91, 84) (91, 86) (92, 67) (92, 84) (92, 86) (94, 67) (94, 84) (94, 86)
 (97, 67) (97, 84) (97, 86) (72, 67) (72, 84) (72, 86) (78, 67) (78, 84)
 (78, 86) (71, 67) (71, 84) (71, 86) (87, 67) (87, 84) (87, 86) (75, 67)
 (75, 84) (75, 86) (80, 67) (80, 84) (80, 86) (81, 67) (81, 84) (81, 86)
 (82, 67) (82, 84) (82, 86) (83, 67)]",1.0,45,22.312,"['move green A', 'move green B1', 'clear nocolor B2', 'move blue C', 'move green A2', 'clear nocolor B', 'fill nocolor C1', 'move green C2', 'move green A1', 'move green C1', 'cover red all', 'move green C', 'uncover green all', 'move blue C1']"
50905.0,fill nocolor B2,"(85, 65)",37,7,"[(78, 63) (78, 65) (78, 64) (80, 64) (97, 63) (97, 64) (97, 65) (72, 63)
 (72, 65) (80, 63) (80, 65) (72, 64) (91, 63) (91, 64) (91, 65) (92, 63)
 (92, 64) (92, 65) (94, 63) (94, 64) (94, 65) (102, 63) (102, 64)
 (102, 65) (104, 63) (104, 64) (104, 65) (106, 63) (106, 64) (106, 65)
 (75, 63) (75, 65) (77, 63) (77, 64) (77, 65) (85, 63) (85, 64)]",1.0,45,21.593,"['fill nocolor B2', 'uncover red all', 'cover blue all', 'clear nocolor C1', 'move red B', 'move red B2', 'clear nocolor C']"
50905.0,move blue B,"(72, 79)",5,7,"[(72, 60) (72, 62) (72, 63) (72, 65) (72, 64)]",1.0,27,13.113,"['clear nocolor A1', 'fill nocolor B1', 'cover green all', 'uncover blue all', 'move blue B1', 'move blue B', 'clear nocolor A']"
